TheaterMovieId,ShowDatetime,NormalizedAttendance
4258,2016-05-08 20:35:00,23.5422892354
4258,2016-05-09 18:25:00,18.8165717776
4258,2016-05-10 18:25:00,4.8203503213
4258,2016-05-11 18:20:00,19.4303271971
4258,2016-05-12 16:25:00,18.2711699322
4258,2016-05-12 20:35:00,4.63167055574
4258,2016-05-13 22:15:00,8.46146104978
4258,2016-05-16 18:20:00,1.0612774465
4258,2016-05-17 14:25:00,7.52497592118
4032,2015-10-30 20:35:00,52.5329215787
3654,2015-11-04 16:00:00,10.631176695
3654,2015-11-05 18:10:00,4.65310691571
3654,2015-11-07 22:20:00,16.0309647479
3654,2015-11-08 14:15:00,21.4167950139
3654,2015-11-09 18:10:00,25.1819810946
3654,2015-11-10 18:10:00,15.1738350152
4179,2012-10-23 20:15:00,4.16880054434
4179,2013-10-22 20:15:00,5.30561244308
4179,2014-10-21 20:15:00,10.6112248862
4179,2015-10-20 20:15:00,9.43219989881
3198,2013-12-18 14:15:00,34.8504339689
3198,2013-12-18 16:20:00,35.917540857
3198,2013-12-18 20:35:00,28.0490041257
3198,2013-12-20 18:20:00,29.6521277177
3198,2013-12-20 20:25:00,34.9557726261
3198,2013-12-21 14:25:00,39.2236745486
3198,2013-12-21 16:10:00,35.4108081591
3198,2013-12-21 20:25:00,66.2541993046
3198,2013-12-22 14:20:00,82.8928252868
3198,2013-12-22 16:20:00,55.1255580133
3198,2013-12-22 20:35:00,80.4817755835
3198,2013-12-23 14:20:00,35.7633563309
3198,2013-12-23 16:20:00,37.4146771525
3198,2013-12-23 18:30:00,41.0466815816
3198,2013-12-24 14:15:00,11.9111996487
3198,2013-12-24 15:50:00,34.38870603
3198,2013-12-24 20:45:00,28.3596534413
3198,2013-12-25 16:10:00,21.7182706794
3198,2013-12-25 18:10:00,17.2355034696
3198,2013-12-26 14:00:00,23.5641251464
3198,2013-12-26 16:00:00,52.0361179832
3198,2013-12-26 18:00:00,30.7587231902
3198,2013-12-27 14:35:00,65.2516717191
3198,2013-12-27 16:40:00,64.1133066799
3198,2013-12-27 18:45:00,35.1793030976
3198,2013-12-28 14:35:00,71.4412027471
3198,2013-12-28 18:40:00,74.4379482459
3198,2013-12-29 14:00:00,33.2430568095
3198,2013-12-29 16:00:00,61.5139269639
3198,2013-12-29 18:10:00,65.419126365
3198,2013-12-29 20:45:00,50.6196087667
3198,2013-12-30 14:00:00,21.8809733502
3198,2013-12-30 16:00:00,69.5391758503
3198,2013-12-30 18:15:00,64.5741767093
3198,2013-12-31 14:00:00,20.96284601
3198,2013-12-31 16:00:00,31.396622266
3198,2013-12-31 18:15:00,86.3833012021
3198,2013-12-31 20:45:00,62.1730863905
3198,2014-01-01 18:10:00,38.9196356868
3198,2014-01-02 14:15:00,35.0777268518
3198,2014-01-02 16:15:00,66.4074481374
3198,2014-01-02 18:15:00,70.0352085555
3198,2014-01-03 14:15:00,67.2323097993
3198,2014-01-03 16:20:00,49.9919514191
3198,2014-01-03 18:00:00,80.3965720052
3198,2014-01-04 14:15:00,32.2229610996
3198,2014-01-04 16:15:00,66.1766864822
3198,2014-01-04 18:00:00,56.3543398319
3198,2014-01-04 21:00:00,56.3383387357
3198,2014-01-05 14:35:00,94.9916362981
3198,2014-01-05 16:25:00,77.1573685816
3198,2014-01-08 14:15:00,22.4424032452
3198,2014-01-08 16:15:00,17.8827812201
3198,2014-01-08 17:50:00,4.51511657179
3198,2014-01-10 18:15:00,20.5574086126
3198,2014-01-10 19:00:00,18.9631427762
3198,2014-01-11 16:15:00,33.1387126985
3198,2014-01-11 17:30:00,35.3864321441
3198,2014-01-11 19:15:00,49.9191985306
3198,2014-01-12 14:35:00,60.9557086231
3198,2014-01-12 16:15:00,51.2474248688
3198,2014-01-14 20:25:00,58.7598254692
3198,2014-01-15 14:10:00,23.6745963871
3198,2014-01-15 16:10:00,39.4652415626
3198,2014-01-17 18:00:00,29.6683708173
3198,2014-01-18 16:00:00,59.9670826345
3198,2014-01-19 14:00:00,37.1757546626
3198,2014-01-19 16:15:00,68.7465455557
3198,2014-01-19 18:30:00,43.6828773791
3198,2014-01-22 16:15:00,53.6483436602
3198,2014-01-22 18:15:00,3.27218868113
3198,2014-01-24 18:25:00,28.1615125809
3198,2014-01-25 16:15:00,27.4577905217
3198,2014-01-25 18:15:00,32.9326887186
3198,2014-01-26 14:15:00,77.7574339034
3198,2014-01-26 16:15:00,94.3702579901
3198,2014-01-29 16:35:00,65.2068521789
3198,2014-02-01 18:00:00,29.5487133867
3198,2014-02-02 14:15:00,27.4541267641
3198,2014-02-02 16:16:00,30.1097020271
3198,2014-02-03 16:15:00,3.81706548765
3957,2012-11-16 22:30:00,80.809506538
3957,2012-11-17 22:35:00,34.3180163575
3957,2012-11-23 22:30:00,49.4752080845
3957,2012-11-24 22:31:00,38.4416374896
3957,2012-11-30 22:25:00,14.7532996852
3957,2012-12-01 22:30:00,25.7382273792
3957,2012-12-07 22:20:00,21.7847433996
3957,2012-12-08 22:20:00,21.184298154
3445,2015-02-25 18:00:00,24.0650309608
3445,2015-02-25 20:35:00,5.38571940539
3445,2015-02-26 14:25:00,7.71749951005
3445,2015-02-26 20:35:00,10.2328668702
3445,2015-02-27 20:15:00,16.8620116688
3445,2015-02-28 20:15:00,19.5969915486
3445,2015-03-01 16:00:00,18.5777861055
3445,2015-03-02 14:25:00,3.78958854521
3445,2015-03-02 20:35:00,19.7463092845
3445,2015-03-03 14:25:00,16.4215503626
3445,2015-03-04 18:15:00,19.8886450424
3445,2015-03-05 14:25:00,3.78958854521
3445,2015-03-06 17:50:00,6.37184178217
3445,2015-03-09 18:10:00,50.5194490575
3445,2015-03-10 14:25:00,21.898970316
3445,2015-03-12 20:25:00,10.7764704809
3445,2015-03-13 18:00:00,8.76820458458
3445,2015-03-16 18:10:00,9.62275220143
3445,2015-03-17 14:10:00,10.8906950986
3445,2015-03-20 18:00:00,52.6092275075
3445,2015-03-25 14:10:00,12.7133088804
3445,2015-03-30 20:35:00,43.5608648722
3984,2015-07-22 16:25:00,12.708909036
3984,2015-07-22 20:35:00,20.258937492
3984,2015-07-23 14:15:00,13.6096396452
3984,2015-07-23 16:20:00,10.8581111546
3984,2015-07-23 20:50:00,14.6350269877
3984,2015-07-24 14:15:00,38.5606456614
3984,2015-07-24 20:35:00,15.6546335166
3984,2015-07-24 22:35:00,11.0149989928
3984,2015-07-25 16:15:00,17.1936905642
3984,2015-07-25 20:35:00,2.90573683838
3984,2015-07-25 22:30:00,18.1208978648
3984,2015-07-26 14:10:00,35.1290098825
3984,2015-07-26 18:20:00,45.014262411
3984,2015-07-26 20:40:00,17.7134028884
3984,2015-07-27 14:15:00,6.8048198226
3984,2015-07-27 16:25:00,14.5244674697
3984,2015-07-27 20:35:00,11.9711903362
3984,2015-07-28 14:15:00,45.365465484
3984,2015-07-28 16:25:00,74.4378957824
3984,2015-07-28 20:35:00,11.9711903362
3984,2015-07-29 14:10:00,45.4925333085
3984,2015-07-29 16:20:00,3.61937038487
3984,2015-07-30 14:00:00,16.036550493
3984,2015-07-30 16:10:00,21.6251426507
3984,2015-07-31 16:10:00,23.4272378716
3984,2015-07-31 22:30:00,20.3525581917
3984,2015-08-01 18:10:00,9.40797109833
3984,2015-08-01 22:30:00,2.60208878255
3984,2015-08-02 16:20:00,6.79419302005
3984,2015-08-03 16:20:00,25.3366998422
3984,2015-08-04 14:00:00,32.0745025587
3984,2015-08-04 16:10:00,9.7040136912
